开始时间,结束时间,归属日期,日内时段,计划购电_kWh,实际普通购电_kWh,普通调整差额_kWh,紧急购电_kWh,实际外网总购电_kWh,普通电价_元每kWh,普通电费_元,紧急单价_元每kWh,紧急电费_元,本段总电费_元,电费标签,弃购电_kWh,购电利用量_kWh
2025-02-22T22:10:00,2025-02-22T22:20:00,2025-02-22,133,1190.5946325846382,1190.5946325846382,0.0,0.0,1190.5946325846382,0.3859,459.4504687144119,1.9295,0.0,459.4504687144119,459.45元,0.0,1190.5946325846382
2025-02-22T22:20:00,2025-02-22T22:30:00,2025-02-22,134,389.3348372003911,389.3348372003911,0.0,0.0,389.3348372003911,0.4368,170.06145688913085,2.184,0.0,170.06145688913085,170.06元,0.0,389.3348372003911
2025-02-22T22:30:00,2025-02-22T22:40:00,2025-02-22,135,1251.8633073800775,1251.8633073800775,0.0,0.0,1251.8633073800775,0.4198,525.5322164381565,2.099,0.0,525.5322164381565,525.53元,26.908307390077418,1224.95499999
2025-02-22T22:40:00,2025-02-22T22:50:00,2025-02-22,136,1245.2532814534716,1245.2532814534716,0.0,0.0,1245.2532814534716,0.4186,521.2630236164232,2.093,0.0,521.2630236164232,521.26元,52.76644813013831,1192.4868333233333
2025-02-22T22:50:00,2025-02-22T23:00:00,2025-02-22,137,1235.3837846225786,1235.3837846225786,0.0,0.0,1235.3837846225786,0.4241,523.9262630584356,2.1205,0.0,523.9262630584356,523.93元,31.085984632578622,1204.29779999
2025-02-22T23:00:00,2025-02-22T23:10:00,2025-02-22,138,1238.0062881226693,1238.0062881226693,0.0,0.0,1238.0062881226693,0.4237,524.543264277575,2.1185,0.0,524.543264277575,524.54元,0.0,1238.0062881226693
2025-02-22T23:10:00,2025-02-22T23:20:00,2025-02-22,139,879.5095294818277,879.5095294818277,0.0,0.0,879.5095294818277,0.4248,373.6156481238804,2.124,0.0,373.6156481238804,373.62元,0.0,879.5095294818277
2025-02-22T23:20:00,2025-02-22T23:30:00,2025-02-22,140,1245.8847520238337,1245.8847520238337,0.0,0.0,1245.8847520238337,0.424,528.2551348581055,2.12,0.0,528.2551348581055,528.26元,23.368668700500386,1222.5160833233333
2025-02-22T23:30:00,2025-02-22T23:40:00,2025-02-22,141,1242.1757258465618,1242.1757258465618,0.0,0.0,1242.1757258465618,0.422,524.1981563072491,2.11,0.0,524.1981563072491,524.20元,15.284059189895167,1226.8916666566668
2025-02-22T23:40:00,2025-02-22T23:50:00,2025-02-22,142,1221.0057435000283,1221.0057435000283,0.0,0.0,1221.0057435000283,0.424,517.706435244012,2.12,0.0,517.706435244012,517.71元,0.0,1221.0057435000283
2025-02-22T23:50:00,2025-02-23T00:00:00,2025-02-22,143,441.1778938066142,441.1778938066142,0.0,0.0,441.1778938066142,0.4271,188.42707844480492,2.1355,0.0,188.42707844480492,188.43元,0.0,441.1778938066142
2025-02-23T00:00:00,2025-02-23T00:10:00,2025-02-22,144,543.8859333333332,543.8859333333332,0.0,0.0,543.8859333333332,0.4276,232.5656250933333,2.138,0.0,232.5656250933333,232.57元,0.0,543.8859333333332
2025-02-23T00:10:00,2025-02-23T00:20:00,2025-02-23,1,1420.2536943003543,1420.2536943003543,0.0,0.0,1420.2536943003543,0.4248,603.3237693387905,2.124,0.0,603.3237693387905,603.32元,0.0,1420.2536943003543
2025-02-23T00:20:00,2025-02-23T00:30:00,2025-02-23,2,1403.9788775245263,1403.9788775245263,0.0,0.0,1403.9788775245263,0.4245,595.9890335091613,2.1225,0.0,595.9890335091613,595.99元,0.0,1403.9788775245263
2025-02-23T00:30:00,2025-02-23T00:40:00,2025-02-23,3,791.2893798898622,791.2893798898622,0.0,0.0,791.2893798898622,0.4269,337.80143627498217,2.1345,0.0,337.80143627498217,337.80元,0.0,791.2893798898622
2025-02-23T00:40:00,2025-02-23T00:50:00,2025-02-23,4,585.8698197658138,585.8698197658138,0.0,0.0,585.8698197658138,0.4272,250.28358700395566,2.136,0.0,250.28358700395566,250.28元,0.0,585.8698197658138
2025-02-23T00:50:00,2025-02-23T01:00:00,2025-02-23,5,609.9916621755976,609.9916621755976,0.0,0.0,609.9916621755976,0.4271,260.52743891519776,2.1355,0.0,260.52743891519776,260.53元,0.0,609.9916621755976
2025-02-23T01:00:00,2025-02-23T01:10:00,2025-02-23,6,599.8503038253299,599.8503038253299,0.0,0.0,599.8503038253299,0.4285,257.03585518915384,2.1425,0.0,257.03585518915384,257.04元,0.0,599.8503038253299
2025-02-23T01:10:00,2025-02-23T01:20:00,2025-02-23,7,583.357099066165,583.357099066165,0.0,0.0,583.357099066165,0.4311,251.48524540742372,2.1555,0.0,251.48524540742372,251.49元,0.0,583.357099066165
2025-02-23T01:20:00,2025-02-23T01:30:00,2025-02-23,8,577.7111873129021,577.7111873129021,0.0,0.0,577.7111873129021,0.4302,248.5313527820105,2.1510000000000002,0.0,248.5313527820105,248.53元,0.0,577.7111873129021
2025-02-23T01:30:00,2025-02-23T01:40:00,2025-02-23,9,589.9446823002289,589.9446823002289,0.0,0.0,589.9446823002289,0.4279,252.43732955626797,2.1395,0.0,252.43732955626797,252.44元,0.0,589.9446823002289
2025-02-23T01:40:00,2025-02-23T01:50:00,2025-02-23,10,612.4392255031743,612.4392255031743,0.0,0.0,612.4392255031743,0.4312,264.08379403696875,2.156,0.0,264.08379403696875,264.08元,0.0,612.4392255031743
2025-02-23T01:50:00,2025-02-23T02:00:00,2025-02-23,11,608.6523937218434,608.6523937218434,0.0,0.0,608.6523937218434,0.4333,263.72908219967474,2.1665,0.0,263.72908219967474,263.73元,0.0,608.6523937218434
2025-02-23T02:00:00,2025-02-23T02:10:00,2025-02-23,12,585.4623733304962,585.4623733304962,0.0,0.0,585.4623733304962,0.4311,252.39282914277692,2.1555,0.0,252.39282914277692,252.39元,0.0,585.4623733304962
2025-02-23T02:10:00,2025-02-23T02:20:00,2025-02-23,13,587.5091078577035,587.5091078577035,0.0,0.0,587.5091078577035,0.4293,252.21766000331212,2.1465,0.0,252.21766000331212,252.22元,0.0,587.5091078577035
2025-02-23T02:20:00,2025-02-23T02:30:00,2025-02-23,14,608.1163097309717,608.1163097309717,0.0,0.0,608.1163097309717,0.4324,262.94949232767215,2.162,0.0,262.94949232767215,262.95元,0.0,608.1163097309717
2025-02-23T02:30:00,2025-02-23T02:40:00,2025-02-23,15,625.8936003525669,625.8936003525669,0.0,0.0,625.8936003525669,0.4367,273.3277352739659,2.1835,0.0,273.3277352739659,273.33元,0.0,625.8936003525669
2025-02-23T02:40:00,2025-02-23T02:50:00,2025-02-23,16,626.4044093399282,626.4044093399282,0.0,0.0,626.4044093399282,0.4348,272.3606371810008,2.174,0.0,272.3606371810008,272.36元,0.0,626.4044093399282
2025-02-23T02:50:00,2025-02-23T03:00:00,2025-02-23,17,627.107104597392,627.107104597392,0.0,0.0,627.107104597392,0.4335,271.85092984296944,2.1675,0.0,271.85092984296944,271.85元,0.0,627.107104597392
2025-02-23T03:00:00,2025-02-23T03:10:00,2025-02-23,18,625.2971957192885,625.2971957192885,0.0,0.0,625.2971957192885,0.4357,272.441988174894,2.1784999999999997,0.0,272.441988174894,272.44元,0.0,625.2971957192885
2025-02-23T03:10:00,2025-02-23T03:20:00,2025-02-23,19,606.4026182244559,606.4026182244559,0.0,0.0,606.4026182244559,0.4374,265.240505211377,2.1870000000000003,0.0,265.240505211377,265.24元,0.0,606.4026182244559
2025-02-23T03:20:00,2025-02-23T03:30:00,2025-02-23,20,617.9602411222332,617.9602411222332,0.0,0.0,617.9602411222332,0.4371,270.11042139452815,2.1854999999999998,0.0,270.11042139452815,270.11元,0.0,617.9602411222332
2025-02-23T03:30:00,2025-02-23T03:40:00,2025-02-23,21,654.5130353099754,654.5130353099754,0.0,0.0,654.5130353099754,0.4356,285.1058781810253,2.178,0.0,285.1058781810253,285.11元,0.0,654.5130353099754
2025-02-23T03:40:00,2025-02-23T03:50:00,2025-02-23,22,658.0324053021457,658.0324053021457,0.0,0.0,658.0324053021457,0.4353,286.44150602802404,2.1765,0.0,286.44150602802404,286.44元,0.0,658.0324053021457
2025-02-23T03:50:00,2025-02-23T04:00:00,2025-02-23,23,636.0042959576964,636.0042959576964,0.0,0.0,636.0042959576964,0.436,277.29787303755563,2.18,0.0,277.29787303755563,277.30元,0.0,636.0042959576964
2025-02-23T04:00:00,2025-02-23T04:10:00,2025-02-23,24,623.9535550391208,623.9535550391208,0.0,0.0,623.9535550391208,0.4378,273.1668663961271,2.189,0.0,273.1668663961271,273.17元,0.0,623.9535550391208
2025-02-23T04:10:00,2025-02-23T04:20:00,2025-02-23,25,649.117102436553,649.117102436553,0.0,0.0,649.117102436553,0.4401,285.67643678232696,2.2005,0.0,285.67643678232696,285.68元,0.0,649.117102436553
2025-02-23T04:20:00,2025-02-23T04:30:00,2025-02-23,26,664.0882868902945,664.0882868902945,0.0,0.0,664.0882868902945,0.4389,291.46834911615025,2.1945,0.0,291.46834911615025,291.47元,0.0,664.0882868902945
2025-02-23T04:30:00,2025-02-23T04:40:00,2025-02-23,27,650.987766045145,650.987766045145,0.0,0.0,650.987766045145,0.4364,284.09106110210126,2.182,0.0,284.09106110210126,284.09元,0.0,650.987766045145
2025-02-23T04:40:00,2025-02-23T04:50:00,2025-02-23,28,640.7049020984809,640.7049020984809,0.0,0.0,640.7049020984809,0.4393,281.4616634918627,2.1965000000000003,0.0,281.4616634918627,281.46元,0.0,640.7049020984809
2025-02-23T04:50:00,2025-02-23T05:00:00,2025-02-23,29,663.2372047087925,663.2372047087925,0.0,0.0,663.2372047087925,0.4422,293.28349192222805,2.211,0.0,293.28349192222805,293.28元,0.0,663.2372047087925
2025-02-23T05:00:00,2025-02-23T05:10:00,2025-02-23,30,685.5683519980513,685.5683519980513,0.0,0.0,685.5683519980513,0.4395,301.30729070314356,2.1975,0.0,301.30729070314356,301.31元,0.0,685.5683519980513
2025-02-23T05:10:00,2025-02-23T05:20:00,2025-02-23,31,650.2082069098495,650.2082069098495,0.0,0.0,650.2082069098495,0.4333,281.73521605403783,2.1665,0.0,281.73521605403783,281.74元,0.0,650.2082069098495
2025-02-23T05:20:00,2025-02-23T05:30:00,2025-02-23,32,645.1979414233513,645.1979414233513,0.0,0.0,645.1979414233513,0.4439,286.4033661978256,2.2195,0.0,286.4033661978256,286.40元,0.0,645.1979414233513
2025-02-23T05:30:00,2025-02-23T05:40:00,2025-02-23,33,667.4075986230926,667.4075986230926,0.0,0.0,667.4075986230926,0.4301,287.0520081677921,2.1505,0.0,287.0520081677921,287.05元,0.0,667.4075986230926
2025-02-23T05:40:00,2025-02-23T05:50:00,2025-02-23,34,1477.9859703627567,1477.9859703627567,0.0,0.0,1477.9859703627567,0.3713,548.7761907956916,1.8565,0.0,548.7761907956916,548.78元,11.394387039423343,1466.5915833233335
2025-02-23T05:50:00,2025-02-23T06:00:00,2025-02-23,35,730.4171774277265,730.4171774277265,0.0,0.0,730.4171774277265,0.5708,416.9221248757463,2.854,0.0,416.9221248757463,416.92元,0.0,730.4171774277265
2025-02-23T06:00:00,2025-02-23T06:10:00,2025-02-23,36,160.7912154960468,160.7912154960468,0.0,0.0,160.7912154960468,0.9099,146.30392697985297,4.5495,0.0,146.30392697985297,146.30元,0.0,160.7912154960468
2025-02-23T06:10:00,2025-02-23T06:20:00,2025-02-23,37,138.09596039754763,138.09596039754763,0.0,0.0,138.09596039754763,0.9368,129.3682957004226,4.684,0.0,129.3682957004226,129.37元,0.0,138.09596039754763
2025-02-23T06:20:00,2025-02-23T06:30:00,2025-02-23,38,549.9126192989256,549.9126192989256,0.0,0.0,549.9126192989256,0.8758,481.61347198199906,4.3790000000000004,0.0,481.61347198199906,481.61元,0.0,549.9126192989256
2025-02-23T06:30:00,2025-02-23T06:40:00,2025-02-23,39,150.1635456993455,150.1635456993455,0.0,0.0,150.1635456993455,0.8759,131.5282496780567,4.3795,0.0,131.5282496780567,131.53元,0.0,150.1635456993455
2025-02-23T06:40:00,2025-02-23T06:50:00,2025-02-23,40,829.6178137889257,829.6178137889257,0.0,0.0,829.6178137889257,0.8601,713.5542816398549,4.3004999999999995,0.0,713.5542816398549,713.55元,0.0,829.6178137889257
2025-02-23T06:50:00,2025-02-23T07:00:00,2025-02-23,41,771.7890127571021,771.7890127571021,0.0,0.0,771.7890127571021,0.8442,651.5442845695455,4.221,0.0,651.5442845695455,651.54元,0.0,771.7890127571021
2025-02-23T07:00:00,2025-02-23T07:10:00,2025-02-23,42,732.1583610479483,732.1583610479483,0.0,0.0,732.1583610479483,0.8334,610.1807780973602,4.167,0.0,610.1807780973602,610.18元,0.0,732.1583610479483
2025-02-23T07:10:00,2025-02-23T07:20:00,2025-02-23,43,693.0771101873474,693.0771101873474,0.0,0.0,693.0771101873474,0.8092,560.8379975636016,4.046,0.0,560.8379975636016,560.84元,0.0,693.0771101873474
2025-02-23T07:20:00,2025-02-23T07:30:00,2025-02-23,44,639.1771639507137,639.1771639507137,0.0,0.0,639.1771639507137,0.7972,509.55203510150903,3.986,0.0,509.55203510150903,509.55元,0.0,639.1771639507137
2025-02-23T07:30:00,2025-02-23T07:40:00,2025-02-23,45,568.6137576816573,568.6137576816573,0.0,0.0,568.6137576816573,0.7644,434.64835637185877,3.822,0.0,434.64835637185877,434.65元,0.0,568.6137576816573
2025-02-23T07:40:00,2025-02-23T07:50:00,2025-02-23,46,1347.1126458240365,1347.1126458240365,0.0,0.0,1347.1126458240365,0.6899,929.3730143540027,3.4494999999999996,0.0,929.3730143540027,929.37元,0.0,1347.1126458240365
2025-02-23T07:50:00,2025-02-23T08:00:00,2025-02-23,47,585.4037946912238,585.4037946912238,0.0,0.0,585.4037946912238,0.86,503.44726343445245,4.3,0.0,503.44726343445245,503.45元,0.0,585.4037946912238
2025-02-23T08:00:00,2025-02-23T08:10:00,2025-02-23,48,0.0,0.0,0.0,0.0,0.0,1.1617,0.0,5.8084999999999996,0.0,0.0,0.00元,0.0,0.0
2025-02-23T08:10:00,2025-02-23T08:20:00,2025-02-23,49,0.0,0.0,0.0,0.0,0.0,1.1683,0.0,5.8415,0.0,0.0,0.00元,0.0,0.0
2025-02-23T08:20:00,2025-02-23T08:30:00,2025-02-23,50,0.0,0.0,0.0,0.0,0.0,1.0956,0.0,5.478,0.0,0.0,0.00元,0.0,0.0
2025-02-23T08:30:00,2025-02-23T08:40:00,2025-02-23,51,0.0,0.0,0.0,0.0,0.0,1.0849,0.0,5.4245,0.0,0.0,0.00元,0.0,0.0
2025-02-23T08:40:00,2025-02-23T08:50:00,2025-02-23,52,0.0,0.0,0.0,0.0,0.0,1.061,0.0,5.305,0.0,0.0,0.00元,0.0,0.0
2025-02-23T08:50:00,2025-02-23T09:00:00,2025-02-23,53,0.0,0.0,0.0,0.0,0.0,1.043,0.0,5.215,0.0,0.0,0.00元,0.0,0.0
2025-02-23T09:00:00,2025-02-23T09:10:00,2025-02-23,54,0.0,0.0,0.0,0.0,0.0,1.036,0.0,5.18,0.0,0.0,0.00元,0.0,0.0
2025-02-23T09:10:00,2025-02-23T09:20:00,2025-02-23,55,0.0,0.0,0.0,0.0,0.0,1.0147,0.0,5.073499999999999,0.0,0.0,0.00元,0.0,0.0
2025-02-23T09:20:00,2025-02-23T09:30:00,2025-02-23,56,0.0,0.0,0.0,0.0,0.0,0.9922,0.0,4.961,0.0,0.0,0.00元,0.0,0.0
2025-02-23T09:30:00,2025-02-23T09:40:00,2025-02-23,57,0.0,0.0,0.0,0.0,0.0,0.97,0.0,4.85,0.0,0.0,0.00元,0.0,0.0
2025-02-23T09:40:00,2025-02-23T09:50:00,2025-02-23,58,0.0,0.0,0.0,0.0,0.0,0.9422,0.0,4.711,0.0,0.0,0.00元,0.0,0.0
2025-02-23T09:50:00,2025-02-23T10:00:00,2025-02-23,59,0.0,0.0,0.0,0.0,0.0,0.9569,0.0,4.7844999999999995,0.0,0.0,0.00元,0.0,0.0
2025-02-23T10:00:00,2025-02-23T10:10:00,2025-02-23,60,0.0,0.0,0.0,0.0,0.0,0.9977,0.0,4.9885,0.0,0.0,0.00元,0.0,0.0
2025-02-23T10:10:00,2025-02-23T10:20:00,2025-02-23,61,0.0,0.0,0.0,0.0,0.0,0.9919,0.0,4.9595,0.0,0.0,0.00元,0.0,0.0
2025-02-23T10:20:00,2025-02-23T10:30:00,2025-02-23,62,0.0,0.0,0.0,0.0,0.0,0.9588,0.0,4.794,0.0,0.0,0.00元,0.0,0.0
2025-02-23T10:30:00,2025-02-23T10:40:00,2025-02-23,63,0.0,0.0,0.0,0.0,0.0,0.9549,0.0,4.7745,0.0,0.0,0.00元,0.0,0.0
2025-02-23T10:40:00,2025-02-23T10:50:00,2025-02-23,64,0.0,0.0,0.0,0.0,0.0,0.9839,0.0,4.9195,0.0,0.0,0.00元,0.0,0.0
2025-02-23T10:50:00,2025-02-23T11:00:00,2025-02-23,65,0.0,0.0,0.0,0.0,0.0,0.799,0.0,3.995,0.0,0.0,0.00元,0.0,0.0
2025-02-23T11:00:00,2025-02-23T11:10:00,2025-02-23,66,710.9586925690003,710.9586925690003,0.0,0.0,710.9586925690003,0.5025,357.2567430159226,2.5124999999999997,0.0,357.2567430159226,357.26元,0.0,710.9586925690003
2025-02-23T11:10:00,2025-02-23T11:20:00,2025-02-23,67,798.1946032881061,798.1946032881061,0.0,0.0,798.1946032881061,0.4662,372.11832405291506,2.331,0.0,372.11832405291506,372.12元,0.0,798.1946032881061
2025-02-23T11:20:00,2025-02-23T11:30:00,2025-02-23,68,738.3756880566931,738.3756880566931,0.0,0.0,738.3756880566931,0.5007,369.70470700998624,2.5035000000000003,0.0,369.70470700998624,369.70元,0.0,738.3756880566931
2025-02-23T11:30:00,2025-02-23T11:40:00,2025-02-23,69,718.5521686200108,718.5521686200108,0.0,0.0,718.5521686200108,0.4827,346.8451317928792,2.4135,0.0,346.8451317928792,346.85元,0.0,718.5521686200108
2025-02-23T11:40:00,2025-02-23T11:50:00,2025-02-23,70,754.6054589324646,754.6054589324646,0.0,0.0,754.6054589324646,0.4785,361.07871209918426,2.3925,0.0,361.07871209918426,361.08元,0.0,754.6054589324646
2025-02-23T11:50:00,2025-02-23T12:00:00,2025-02-23,71,750.7406058326559,750.7406058326559,0.0,0.0,750.7406058326559,0.4662,349.9952704391842,2.331,0.0,349.9952704391842,350.00元,0.0,750.7406058326559
2025-02-23T12:00:00,2025-02-23T12:10:00,2025-02-23,72,697.9736775113271,697.9736775113271,0.0,0.0,697.9736775113271,0.4432,309.34193387302014,2.2159999999999997,0.0,309.34193387302014,309.34元,0.0,697.9736775113271
2025-02-23T12:10:00,2025-02-23T12:20:00,2025-02-23,73,678.7318020979295,678.7318020979295,0.0,0.0,678.7318020979295,0.4411,299.3885979053967,2.2055,0.0,299.3885979053967,299.39元,0.0,678.7318020979295
2025-02-23T12:20:00,2025-02-23T12:30:00,2025-02-23,74,682.9519073182049,682.9519073182049,0.0,0.0,682.9519073182049,0.4551,310.81141302051503,2.2755,0.0,310.81141302051503,310.81元,0.0,682.9519073182049
2025-02-23T12:30:00,2025-02-23T12:40:00,2025-02-23,75,691.4149314608882,691.4149314608882,0.0,0.0,691.4149314608882,0.4463,308.57848391099435,2.2315,0.0,308.57848391099435,308.58元,0.0,691.4149314608882
2025-02-23T12:40:00,2025-02-23T12:50:00,2025-02-23,76,703.9613148202073,703.9613148202073,0.0,0.0,703.9613148202073,0.4113,289.53928878555126,2.0564999999999998,0.0,289.53928878555126,289.54元,0.0,703.9613148202073
2025-02-23T12:50:00,2025-02-23T13:00:00,2025-02-23,77,0.0,0.0,0.0,0.0,0.0,0.5682,0.0,2.841,0.0,0.0,0.00元,0.0,0.0
2025-02-23T13:00:00,2025-02-23T13:10:00,2025-02-23,78,0.0,0.0,0.0,0.0,0.0,0.8279,0.0,4.1395,0.0,0.0,0.00元,0.0,0.0
2025-02-23T13:10:00,2025-02-23T13:20:00,2025-02-23,79,0.0,0.0,0.0,0.0,0.0,0.8636,0.0,4.3180000000000005,0.0,0.0,0.00元,0.0,0.0
2025-02-23T13:20:00,2025-02-23T13:30:00,2025-02-23,80,0.0,0.0,0.0,0.0,0.0,0.8416,0.0,4.208,0.0,0.0,0.00元,0.0,0.0
2025-02-23T13:30:00,2025-02-23T13:40:00,2025-02-23,81,0.0,0.0,0.0,0.0,0.0,0.8618,0.0,4.309,0.0,0.0,0.00元,0.0,0.0
2025-02-23T13:40:00,2025-02-23T13:50:00,2025-02-23,82,0.0,0.0,0.0,0.0,0.0,0.8623,0.0,4.3115,0.0,0.0,0.00元,0.0,0.0
2025-02-23T13:50:00,2025-02-23T14:00:00,2025-02-23,83,0.0,0.0,0.0,0.0,0.0,0.9026,0.0,4.513,0.0,0.0,0.00元,0.0,0.0
2025-02-23T14:00:00,2025-02-23T14:10:00,2025-02-23,84,0.0,0.0,0.0,0.0,0.0,0.9754,0.0,4.877000000000001,0.0,0.0,0.00元,0.0,0.0
2025-02-23T14:10:00,2025-02-23T14:20:00,2025-02-23,85,0.0,0.0,0.0,0.0,0.0,1.0002,0.0,5.0009999999999994,0.0,0.0,0.00元,0.0,0.0
2025-02-23T14:20:00,2025-02-23T14:30:00,2025-02-23,86,0.0,0.0,0.0,0.0,0.0,0.9978,0.0,4.989,0.0,0.0,0.00元,0.0,0.0
2025-02-23T14:30:00,2025-02-23T14:40:00,2025-02-23,87,0.0,0.0,0.0,0.0,0.0,1.0271,0.0,5.1354999999999995,0.0,0.0,0.00元,0.0,0.0
2025-02-23T14:40:00,2025-02-23T14:50:00,2025-02-23,88,0.0,0.0,0.0,0.0,0.0,1.0906,0.0,5.453,0.0,0.0,0.00元,0.0,0.0
2025-02-23T14:50:00,2025-02-23T15:00:00,2025-02-23,89,0.0,0.0,0.0,0.0,0.0,0.9376,0.0,4.688,0.0,0.0,0.00元,0.0,0.0
2025-02-23T15:00:00,2025-02-23T15:10:00,2025-02-23,90,454.92297630381915,454.92297630381915,0.0,0.0,454.92297630381915,0.6694,304.52544033777656,3.347,0.0,304.52544033777656,304.53元,0.0,454.92297630381915
2025-02-23T15:10:00,2025-02-23T15:20:00,2025-02-23,91,1145.1600591363006,1145.1600591363006,0.0,0.0,1145.1600591363006,0.66,755.8056390299585,3.3000000000000003,0.0,755.8056390299585,755.81元,0.0,1145.1600591363006
2025-02-23T15:20:00,2025-02-23T15:30:00,2025-02-23,92,353.5062417011409,353.5062417011409,0.0,0.0,353.5062417011409,0.7217,255.12545463571337,3.6085000000000003,0.0,255.12545463571337,255.13元,0.0,353.5062417011409
2025-02-23T15:30:00,2025-02-23T15:40:00,2025-02-23,93,406.5369481962259,406.5369481962259,0.0,0.0,406.5369481962259,0.7308,297.0972017418019,3.654,0.0,297.0972017418019,297.10元,0.0,406.5369481962259
2025-02-23T15:40:00,2025-02-23T15:50:00,2025-02-23,94,444.3394833175082,444.3394833175082,0.0,0.0,444.3394833175082,0.7534,334.76536673141067,3.767,0.0,334.76536673141067,334.77元,0.0,444.3394833175082
2025-02-23T15:50:00,2025-02-23T16:00:00,2025-02-23,95,499.2202045644608,499.2202045644608,0.0,0.0,499.2202045644608,0.7823,390.5399660307777,3.9115,0.0,390.5399660307777,390.54元,0.0,499.2202045644608
2025-02-23T16:00:00,2025-02-23T16:10:00,2025-02-23,96,570.2489762956893,570.2489762956893,0.0,0.0,570.2489762956893,0.8055,459.33555040617773,4.0275,0.0,459.33555040617773,459.34元,0.0,570.2489762956893
2025-02-23T16:10:00,2025-02-23T16:20:00,2025-02-23,97,621.8874714033714,621.8874714033714,0.0,0.0,621.8874714033714,0.8271,514.3631275977284,4.1354999999999995,0.0,514.3631275977284,514.36元,0.0,621.8874714033714
2025-02-23T16:20:00,2025-02-23T16:30:00,2025-02-23,98,672.540261320816,672.540261320816,0.0,0.0,672.540261320816,0.8519,572.9370486192031,4.2595,0.0,572.9370486192031,572.94元,0.0,672.540261320816
2025-02-23T16:30:00,2025-02-23T16:40:00,2025-02-23,99,728.7454081726737,728.7454081726737,0.0,0.0,728.7454081726737,0.8791,640.6400883245974,4.3955,0.0,640.6400883245974,640.64元,0.0,728.7454081726737
2025-02-23T16:40:00,2025-02-23T16:50:00,2025-02-23,100,778.0752946630392,778.0752946630392,0.0,0.0,778.0752946630392,0.9024,702.1351459039266,4.512,0.0,702.1351459039266,702.14元,0.0,778.0752946630392
2025-02-23T16:50:00,2025-02-23T17:00:00,2025-02-23,101,834.7039865824091,834.7039865824091,0.0,0.0,834.7039865824091,0.9163,764.8392629054615,4.5815,0.0,764.8392629054615,764.84元,0.0,834.7039865824091
2025-02-23T17:00:00,2025-02-23T17:10:00,2025-02-23,102,895.370077576349,895.370077576349,0.0,0.0,895.370077576349,0.9264,829.4708398667298,4.632,0.0,829.4708398667298,829.47元,0.0,895.370077576349
2025-02-23T17:10:00,2025-02-23T17:20:00,2025-02-23,103,938.3866608187419,938.3866608187419,0.0,0.0,938.3866608187419,0.9462,887.9014584666936,4.731,0.0,887.9014584666936,887.90元,0.0,938.3866608187419
2025-02-23T17:20:00,2025-02-23T17:30:00,2025-02-23,104,966.6469262800906,966.6469262800906,0.0,0.0,966.6469262800906,0.9742,941.7074355820642,4.8709999999999996,0.0,941.7074355820642,941.71元,0.0,966.6469262800906
2025-02-23T17:30:00,2025-02-23T17:40:00,2025-02-23,105,1007.6775958527896,1007.6775958527896,0.0,0.0,1007.6775958527896,0.9862,993.7716450300211,4.931,0.0,993.7716450300211,993.77元,0.0,1007.6775958527896
2025-02-23T17:40:00,2025-02-23T17:50:00,2025-02-23,106,1055.9203266905124,1055.9203266905124,0.0,0.0,1055.9203266905124,0.976,1030.5782388499401,4.88,0.0,1030.5782388499401,1030.58元,0.0,1055.9203266905124
2025-02-23T17:50:00,2025-02-23T18:00:00,2025-02-23,107,930.6569981188609,930.6569981188609,0.0,0.0,930.6569981188609,1.0742,999.7117473792804,5.371,0.0,999.7117473792804,999.71元,0.0,930.6569981188609
2025-02-23T18:00:00,2025-02-23T18:10:00,2025-02-23,108,707.6681154506153,707.6681154506153,0.0,0.0,707.6681154506153,1.2313,871.3517505543427,6.1565,0.0,871.3517505543427,871.35元,0.0,707.6681154506153
2025-02-23T18:10:00,2025-02-23T18:20:00,2025-02-23,109,680.2723966579705,680.2723966579705,0.0,0.0,680.2723966579705,1.2561,854.4901574420767,6.2805,0.0,854.4901574420767,854.49元,0.0,680.2723966579705
2025-02-23T18:20:00,2025-02-23T18:30:00,2025-02-23,110,725.2841328541426,725.2841328541426,0.0,0.0,725.2841328541426,1.2447,902.7611601635513,6.2235,0.0,902.7611601635513,902.76元,0.0,725.2841328541426
2025-02-23T18:30:00,2025-02-23T18:40:00,2025-02-23,111,733.5911885367341,733.5911885367341,0.0,0.0,733.5911885367341,1.2545,920.2901460193328,6.2725,0.0,920.2901460193328,920.29元,0.0,733.5911885367341
2025-02-23T18:40:00,2025-02-23T18:50:00,2025-02-23,112,722.582053973809,722.582053973809,0.0,0.0,722.582053973809,1.2522,904.8172479860036,6.261,0.0,904.8172479860036,904.82元,0.0,722.582053973809
2025-02-23T18:50:00,2025-02-23T19:00:00,2025-02-23,113,68.13431103643063,68.13431103643063,0.0,0.0,68.13431103643063,1.2881,87.7638060460263,6.4405,0.0,87.7638060460263,87.76元,0.0,68.13431103643063
2025-02-23T19:00:00,2025-02-23T19:10:00,2025-02-23,114,18.67884968974613,18.67884968974613,0.0,0.0,18.67884968974613,1.3466,25.15293899221214,6.7330000000000005,0.0,25.15293899221214,25.15元,0.0,18.67884968974613
2025-02-23T19:10:00,2025-02-23T19:20:00,2025-02-23,115,34.42048214569115,34.42048214569115,0.0,0.0,34.42048214569115,1.3523,46.54681800561815,6.7615,0.0,46.54681800561815,46.55元,0.0,34.42048214569115
